,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
12985,7137300040,"47.5923,-122.29799999999999",157126536,1121,Martin Luther King Junior Way South,NA,Seattle,King County,Washington,98144
12986,222069029,"47.4158,-122.00200000000001",231911371,25414,Southeast 208th Street,NA,NA,King County,Washington,98038
12987,7518503685,"47.6765,-122.381",284171294,NA,19th Avenue Northwest,NA,Seattle,King County,Washington,98127
12988,7701930180,"47.4472,-122.09200000000001",234112458,17343,187th Place Southeast,NA,NA,King County,Washington,98058
12989,5072420040,"47.4424,-122.344",232205111,638,Southwest 179th Place,NA,NA,King County,Washington,98166
12990,4058802300,"47.5044,-122.245",233126139,10861,Crestwood Drive South,Tamill,Seattle,King County,Washington,98178
12991,5127100210,"47.4751,-122.145",230911558,14217,146th Place Southeast,NA,NA,King County,Washington,98059
12992,6453300306,"47.52,-122.338",158018776,9235,Olson Place Southwest,NA,Seattle,King County,Washington,98106
12993,4442800166,"47.6904,-122.395",18685798,2911,Northwest 85th Street,Loyal Heights,Seattle,King County,Washington,98117
12994,8078490330,"47.1903,-122.01299999999999",233206290,208,Almadon Street,The Meadows,NA,King County,Washington,98022
12995,2322069010,"47.38,-122.01100000000001",232611160,24718,Southeast 248th Street,Daybreak at River Ridge,NA,King County,Washington,98038
12996,9558021010,"47.4518,-122.12",230900922,16748,Woodside Drive Southeast,Woodside,NA,King County,Washington,98058
12997,6700390230,"47.4033,-122.18700000000001",66170760,11539,Southeast 221st Place,NA,NA,King County,Washington,98031
12998,1841400150,"47.3469,-122.195",230919137,10932,Southeast 284th Street,NA,NA,King County,Washington,98092
12999,6873000150,"47.6754,-122.12100000000001",164145549,8110,164th Avenue Northeast,NA,NA,King County,Washington,98052
13000,5710500230,"47.5307,-122.054",296021439,32,Mount Pilchuck Avenue Northwest,NA,NA,King County,Washington,98027
13001,9528102060,"47.678999999999995,-122.319",159880511,824,Northeast 69th Street,NA,Seattle,King County,Washington,98115
13002,2490200450,"47.5331,-122.384",156929235,3946,Southwest Portland Street,High Point,Seattle,King County,Washington,98136
13003,4178500580,"47.3595,-122.089",231417536,27021,190th Avenue Southeast,Lancaster Park,NA,King County,Washington,98042
13004,4325700085,"47.7502,-122.353",296111043,580,North 166th Street,NA,NA,King County,Washington,98133
13005,5606000120,"47.6653,-122.272",156377618,5023,Harold Place Northeast,Laurelhurst,Seattle,King County,Washington,98105
13006,5451220150,"47.5336,-122.223",296140418,8660,Southeast 78th Street,NA,NA,King County,Washington,98040
13007,7954300620,"47.5214,-122.191",231284716,2019,Northeast 33rd Place,LaCrosse,NA,King County,Washington,98056
13008,2591010040,"47.6936,-122.186",181337928,10418,116th Avenue Northeast,NA,NA,King County,Washington,98033
13009,3321079060,"47.2585,-121.925",233106486,31404,Southeast 383rd Place,NA,NA,King County,Washington,98022
13010,7229900145,"47.4821,-122.10799999999999",232009348,17355,Southeast 134th Street,NA,NA,King County,Washington,98059
13011,5710610790,"47.5318,-122.055",273217042,NA,NA,NA,NA,King County,Washington,NA
13012,937000220,"47.4224,-122.289",230972304,20012,35th Avenue South,NA,NA,King County,Washington,98198
13013,7504001320,"47.6285,-122.054",296067607,2159,Sahalee Drive West,NA,NA,King County,Washington,98074
13014,3832710450,"47.3665,-122.27600000000001",231501135,26210,46th Avenue South,NA,NA,King County,Washington,98032
13015,8567450180,"47.7379,-121.96600000000001",296091016,27899,Northeast 153rd Place,NA,NA,King County,Washington,98019
13016,4443801590,"47.687,-122.389",155747861,8001,25th Avenue Northwest,Loyal Heights,Seattle,King County,Washington,98117
13017,7399200770,"47.4633,-122.196",167370113,1910,Jones Court Southeast,Rolling Hills,NA,King County,Washington,98055
13018,8562740530,"47.5367,-122.06700000000001",296132145,534,Wilderness Park Drive Northwest,NA,NA,King County,Washington,98027
13019,5592900230,"47.4831,-122.191",232621042,116,Capri Avenue Northeast,Liberty Ridge,NA,King County,Washington,98056
13020,3693900155,"47.6789,-122.397",154094953,3026,Northwest 69th Street,Sunset Hill,Seattle,King County,Washington,98117
13021,3782100155,"47.7766,-122.307",209495835,NA,20th Place Northeast,NA,NA,King County,Washington,98043
13022,104550580,"47.3078,-122.35799999999999",230821815,32819,17th Avenue Southwest,NA,NA,King County,Washington,98023
13023,4365200620,"47.5212,-122.37100000000001",161003455,9056,30th Avenue Southwest,Westwood,Seattle,King County,Washington,98126
13024,226059161,"47.7628,-122.12299999999999",296003366,16234,Northeast 187th Street,NA,NA,King County,Washington,98072
13025,5316100220,"47.6315,-122.28200000000001",156564538,1415,McGilvra Boulevard East,NA,Seattle,King County,Washington,98112
13026,1387300760,"47.7377,-122.197",231025766,15016,106th Avenue Northeast,NA,Bothell,King County,Washington,98011
13027,2521059042,"47.2838,-122.12100000000001",234077208,16511,Southeast 352nd Street,NA,NA,King County,Washington,98092
13028,7974200902,"47.6772,-122.285",157050996,6549,40th Avenue Northeast,Wedgwood,Seattle,King County,Washington,98115
13029,259600910,"47.6348,-122.118",296112691,16659,Northeast 28th Street,NA,Bellevue,King County,Washington,98008
13030,4375700065,"47.7128,-122.306",157128903,11521,22nd Avenue Northeast,Victory Heights,Seattle,King County,Washington,98125
13031,2473100330,"47.4472,-122.16",230243722,13521,Southeast 173rd Place,NA,NA,King County,Washington,98058
13032,1523069095,"47.4741,-122.015",231805208,24329,Southeast Tiger Mountain Road,NA,NA,King County,Washington,98027
13033,5101402428,"47.6947,-122.303",155856260,2327,Northeast 91st Street,Wedgwood,Seattle,King County,Washington,98115
13034,1072100085,"47.7703,-122.336",296089004,1967,North 195th Street,NA,NA,King County,Washington,98133
13035,9322800230,"47.5075,-122.389",156722328,10619,Marine View Drive Southwest,Arroyo Heights,Seattle,King County,Washington,98146
13036,2695600455,"47.5304,-122.38",156914075,3711,Southwest Elmgrove Street,High Point,Seattle,King County,Washington,98126
13037,8946400210,"47.7508,-122.17",296054698,16937,128th Place Northeast,NA,NA,King County,Washington,98072
13038,1523069197,"47.4821,-122.01700000000001",233990805,13256,242nd Place Southeast,NA,NA,King County,Washington,98027
13039,8078420230,"47.6363,-122.025",98058112,NA,Northeast 29th Street,NA,NA,King County,Washington,98074
13040,2723069052,"47.4562,-122.016",232614035,24328,Southeast 162nd Street,Four Lakes,NA,King County,Washington,98027
13041,9297300395,"47.5695,-122.376",160192807,3824,35th Avenue Southwest,NA,Seattle,King County,Washington,98126
13042,1428000970,"47.6529,-121.979",296076398,27105,Northeast Union Hill Road,NA,NA,King County,Washington,98053
13043,1774000720,"47.7492,-122.086",296135244,16644,189th Avenue Northeast,NA,NA,King County,Washington,98072
13044,2826049106,"47.7191,-122.309",156768213,1901,Northeast 125th Street,NA,Seattle,King County,Washington,98125
13045,2113700205,"47.5307,-122.352",159660185,7943,13th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
13046,1036450360,"47.7189,-122.181",181141736,13229,120th Avenue Northeast,NA,NA,King County,Washington,98034
13047,714000155,"47.6706,-122.265",156902126,5717,59th Avenue Northeast,Windermere,Seattle,King County,Washington,98105
13048,686800065,"47.6339,-122.19200000000001",296161729,2620,110th Avenue Northeast,Ashwood,Bellevue,King County,Washington,98004
13049,5323100120,"47.5767,-122.41",158113280,3033,60th Avenue Southwest,Alki,Seattle,King County,Washington,98116
13050,8658300455,"47.6496,-121.90799999999999",296115352,32364,East Reitze Street,NA,NA,King County,Washington,98014
13051,2202500150,"47.5745,-122.13600000000001",296050796,3974,153rd Avenue Southeast,NA,Bellevue,King County,Washington,98006
13052,258100040,"47.7639,-122.363",296133633,18599,3rd Place Northwest,NA,NA,King County,Washington,98177
13053,4027700021,"47.773999999999994,-122.28",296016173,4533,Northeast 201st Place,NA,NA,King County,Washington,98155
13054,9828701747,"47.6212,-122.29799999999999",240975849,2609,East Thomas Street,NA,Seattle,King County,Washington,98112
13055,1523049207,"47.4758,-122.288",230375650,3504,South 142nd Street,NA,NA,King County,Washington,98168
13056,2131701075,"47.738,-121.98299999999999",296135676,26688,Northeast Valley Street,NA,NA,King County,Washington,98019
13057,1794500870,"47.6373,-122.35799999999999",20211635,2100,1st Avenue West,NA,Seattle,King County,Washington,98119
13058,6383000790,"47.6921,-122.387",155071246,8711,Jones Avenue Northwest,NA,Seattle,King County,Washington,98117
13059,723049448,"47.4901,-122.34100000000001",236020084,437,Southwest 126th Street,Mount View,NA,King County,Washington,98146
13060,5093300325,"47.5862,-122.24600000000001",296068874,2798,68th Avenue Southeast,McGilvra,NA,King County,Washington,98040
13061,7547300120,"47.5682,-122.359",157449391,4008,20th Avenue Southwest,Youngstown,Seattle,King County,Washington,98106
13062,2473000720,"47.4524,-122.15",229730252,14309,Southeast 169th Street,Fairwood Greens,NA,King County,Washington,98058
13063,7697800040,"47.7758,-122.2",231136727,10443,Northeast 204th Place,NA,Bothell,King County,Washington,98011
13064,1442860120,"47.4338,-122.16",229820025,13539,Southeast 189th Place,Boulevard Place,NA,King County,Washington,98058
13065,9542800610,"47.3009,-122.375",232198332,33518,33rd Place Southwest,NA,NA,King County,Washington,98023
13066,6003501400,"47.6208,-122.319",150465741,1009,East Thomas Street,NA,Seattle,King County,Washington,98102
13067,5493100366,"47.606,-122.211",296055135,9699,Southeast 5th Street,Moorland,Bellevue,King County,Washington,98004
13068,6681500205,"47.6456,-122.387",155229170,2827,Patten Place West,Southeast Magnolia,Seattle,King County,Washington,98199
13069,2594200230,"47.5145,-122.391",158575737,9844,46th Avenue Southwest,Endolyne,Seattle,King County,Washington,98136
13070,624110450,"47.7222,-122.056",296159780,13866,209th Avenue Northeast,NA,NA,King County,Washington,98077
13071,2768100180,"47.6696,-122.37100000000001",154015978,1102,Northwest 56th Street,NA,Seattle,King County,Washington,98107
13072,9406700180,"47.3657,-122.03399999999999",220468814,26327,230th Court Southeast,Wilderness Hills,NA,King County,Washington,98038
13073,2122059077,"47.3752,-122.166",229411119,25231,132nd Avenue Southeast,Kensington Heights,NA,King County,Washington,98042
13074,624110610,"47.7214,-122.056",296159774,13897,209th Avenue Northeast,NA,NA,King County,Washington,98077
13075,3575302245,"47.6213,-122.065",296134992,20664,Northeast Inglewood Hill Road,NA,NA,King County,Washington,98074
13076,2287600040,"47.7201,-122.361",155402204,12509,3rd Avenue Northwest,NA,Seattle,King County,Washington,98177
13077,2026049183,"47.7265,-122.314",158926394,13341,Northeast 135th Street,NA,Seattle,King County,Washington,98034
13078,216500040,"47.473,-122.3",230756634,14445,26th Avenue South,NA,NA,King County,Washington,98168
13079,6705800040,"47.7718,-122.208",230613503,9930,Northeast 197th Street,NA,Bothell,King County,Washington,98011
13080,9266701115,"47.6926,-122.34700000000001",157216952,8718,Linden Avenue North,NA,Seattle,King County,Washington,98103
13081,3811000180,"47.6657,-122.06700000000001",170054127,20515,Northeast 68th Street,NA,NA,King County,Washington,98053
13082,1561900180,"47.4181,-122.211",229970700,20529,97th Avenue South,Stonepine,NA,King County,Washington,98031
13083,3432500760,"47.7438,-122.315",296009588,1306,Northeast 158th Street,NA,NA,King County,Washington,98155
13084,7465900205,"47.5721,-122.381",159147736,3436,39th Avenue Southwest,Admiral,Seattle,King County,Washington,98116
13085,6629300120,"47.7491,-122.353",296155164,695,North 165th Place,NA,NA,King County,Washington,98133
13086,3026059011,"47.7108,-122.225",180055127,12316,87th Court Northeast,NA,NA,King County,Washington,98034
13087,822069029,"47.4127,-122.071",232427029,21045,204th Avenue Southeast,NA,NA,King County,Washington,98038
13088,9826701490,"47.6029,-122.304",158056073,2120,East Fir Street,NA,Seattle,King County,Washington,98122
13089,4137020360,"47.2578,-122.21700000000001",233260960,5629,Lakeland Hills Way Southeast,NA,NA,King County,Washington,98092
13090,1115700040,"47.5668,-122.169",296025539,12800,Southeast 44th Court,NA,Bellevue,King County,Washington,98006
13091,1061400180,"47.5024,-122.169",231860157,1156,Redmond Avenue Northeast,President Park,NA,King County,Washington,98056
13092,820079081,"47.2411,-121.932",231315577,40150,306th Avenue Southeast,NA,NA,King County,Washington,98022
13093,2524069072,"47.5372,-121.97200000000001",295999572,27599,Southeast High Point Way,NA,NA,King County,Washington,98027
13094,9521101520,"47.6631,-122.345",156792043,1022,North 47th Street,NA,Seattle,King County,Washington,98103
13095,5016002240,"47.6232,-122.29899999999999",159463265,415,26th Avenue East,NA,Seattle,King County,Washington,98112
13096,424069010,"47.5924,-122.04799999999999",296108605,1949,218th Lane Southeast,NA,NA,King County,Washington,98075
13097,5104540610,"47.3555,-122.00200000000001",203316152,25443,Southeast 274th Place,NA,NA,King County,Washington,98038
13098,8567300150,"47.4053,-122.03",232333254,23319,Southeast 219th Street,Taylor Creek Meadows,NA,King County,Washington,98038
13099,2976800749,"47.5056,-122.25399999999999",159329420,10631,Renton Avenue South,Rainier Beach,Seattle,King County,Washington,98178
13100,7015200790,"47.6479,-122.367",158217355,720,West Etruria Street,NA,Seattle,King County,Washington,98119
13101,2770604104,"47.6419,-122.374",20609416,2543,13th Avenue West,Interbay,Seattle,King County,Washington,98119
13102,1624049092,"47.5693,-122.296",159093046,3822,Martin Luther King Junior Way South,Rainier Vista,Seattle,King County,Washington,98108
13103,8078570410,"47.4024,-122.171",229181677,12624,Southeast 222nd Place,Hillshire Terrace,NA,King County,Washington,98031
13104,7974200456,"47.6809,-122.288",156528380,7048,37th Avenue Northeast,Ravenna,Seattle,King County,Washington,98115
13105,752000035,"47.7113,-122.296",155714545,11332,30th Avenue Northeast,NA,Seattle,King County,Washington,98125
13106,3262300322,"47.6293,-122.238",275083932,2027,77th Avenue Northeast,NA,NA,King County,Washington,98039
13107,5412300410,"47.3746,-122.181",231685778,11950,Southeast 254th Street,NA,NA,King County,Washington,98030
13108,4013200145,"47.3259,-122.289",230025278,30666,34th Place South,NA,NA,King County,Washington,98001
13109,2623039018,"47.4502,-122.37799999999999",235574797,3554,Southwest 172nd Street,NA,NA,King County,Washington,98166
13110,8122100650,"47.5387,-122.374",159422767,7117,32nd Avenue Southwest,High Point,Seattle,King County,Washington,98126
13111,1005000220,"47.5359,-122.28",253937191,7339,43rd Avenue South,NA,Seattle,King County,Washington,98118
13112,1023089096,"47.4991,-121.779",296068806,271,Northeast 8th Street,NA,NA,King County,Washington,98045
13113,1392800035,"47.5493,-122.37700000000001",160166376,5931,35th Avenue Southwest,NA,Seattle,King County,Washington,98126
13114,1523069072,"47.4776,-122.02",281300655,13902,240th Avenue Southeast,NA,NA,King County,Washington,98027
13115,519000043,"47.6103,-122.3",157304090,906,25th Avenue,NA,Seattle,King County,Washington,98122
13116,475000975,"47.6662,-122.365",153708360,643,Northwest 52nd Street,NA,Seattle,King County,Washington,98107
13117,4142450040,"47.3833,-122.04299999999999",220349919,24404,223rd Place Southeast,Lake Wilderness Villa,NA,King County,Washington,98038
13118,2824059043,"47.5343,-122.185",231730367,7612,116th Avenue Southeast,NA,NA,King County,Washington,98056
13119,8558600085,"47.4482,-122.209",229632603,3502,Morris Avenue South,NA,NA,King County,Washington,98055
