,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,lat_long,place_id,house_number,road,neighbourhood,city,county,state,postcode,dist_fromlake,avg_price_by_zipcode,median_price_by_zipcode,sale_price,profit,day,month,quarter,year,year_week,median_price_quarter
11416,2877102180,2014-08-29,505000.0,2,1.0,1020,5000,1.0,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000,"47.6781,-122.363",156506460,6710,6th Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117,8.803545837262504,575643.4105839416,542500.0,656500.0,151500.0,29,8,2014Q3,2014,2014-34,450000.0
11418,3342100685,2014-06-25,283000.0,3,1.0,890,8400,1.0,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850,5565,"47.5168,-122.204",230649180,1109,North 28th Place,Kennydale,,King County,Washington,98056,14.406378335837505,421449.4133663366,380000.0,367900.0,84900.0,25,6,2014Q2,2014,2014-25,465000.0
11419,3575301550,2015-04-07,560000.0,3,2.75,1620,7500,1.0,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900,7500,"47.6175,-122.065",296153117,1298,206th Place Northeast,,,King County,Washington,98074,14.786947395809552,686926.7747126437,645000.0,728000.0,168000.0,7,4,2015Q2,2015,2015-14,475000.0
11421,6071000030,2014-07-22,610000.0,5,2.75,2930,31411,1.0,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378,"47.5576,-122.186",296025911,5049,116th Place Southeast,,Bellevue,King County,Washington,98006,10.766854383107171,856565.3040816326,760000.0,793000.0,183000.0,22,7,2014Q3,2014,2014-29,450000.0
11426,7589700106,2014-10-14,460000.0,2,1.5,1790,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.37299999999999,1540,5080,"47.6871,-122.37299999999999",155885334,1302,Northwest 80th Street,Whittier Heights,Seattle,King County,Washington,98117,9.948573437033199,575643.4105839416,542500.0,598000.0,138000.0,14,10,2014Q4,2014,2014-41,439000.0
11427,9324300030,2014-07-03,264500.0,4,2.25,2060,11385,1.0,0,0,4,7,1200,860,1962,0,98023,47.31399999999999,-122.363,2110,11385,"47.31399999999999,-122.363",231461268,2152,Southwest 322nd Street,Twin Lakes,,King County,Washington,98023,37.17469881696897,287419.9512195122,268750.0,343850.0,79350.0,3,7,2014Q3,2014,2014-26,450000.0
11433,8566100160,2014-10-22,840000.0,5,1.75,2500,11617,1.0,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.21700000000001,3370,11617,"47.5361,-122.21700000000001",296055485,8900,92nd Place Southeast,,,King County,Washington,98040,12.074512273094303,1194230.0212765958,993750.0,1092000.0,252000.0,22,10,2014Q4,2014,2014-42,439000.0
11446,1923300135,2015-03-10,365000.0,3,1.75,1820,5555,1.0,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420,4000,"47.6867,-122.352",156476123,511,North 80th Street,,Seattle,King County,Washington,98103,8.613926261994807,584334.4991652755,550000.0,474500.0,109500.0,10,3,2015Q1,2015,2015-10,440000.0
11453,1558100398,2014-05-15,350000.0,3,1.75,1680,250470,1.0,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680,360000,"47.7624,-121.93",296121699,18971,Mountain View Road Northeast,,,King County,Washington,98019,28.100689342912016,424788.74736842106,401250.0,455000.0,105000.0,15,5,2014Q2,2014,2014-19,465000.0
11459,3888100117,2014-11-10,510000.0,5,1.5,1550,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750,"47.6811,-122.169",181280757,8704,128th Avenue Northeast,Snyders Corner,,King County,Washington,98033,8.104435422684173,803809.3596287703,678000.0,663000.0,153000.0,10,11,2014Q4,2014,2014-45,439000.0
11460,1775900140,2014-07-09,400000.0,3,2.0,1760,6875,1.0,0,0,4,8,1760,0,1967,0,98072,47.74,-122.09299999999999,1670,13650,"47.74,-122.09299999999999",263873640,,Brook Trails Trail #14,,,King County,Washington,98077,16.62273507400412,569851.6948529412,514500.0,520000.0,120000.0,9,7,2014Q3,2014,2014-27,450000.0
11468,7338000800,2014-11-20,185000.0,3,1.5,1280,4031,2.0,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,1150,4500,"47.3342,-122.215",233242656,3001,M Street Northeast,,,King County,Washington,98002,34.26335003296466,234083.8730964467,235000.0,240500.0,55500.0,20,11,2014Q4,2014,2014-46,439000.0
11478,8570900023,2014-10-10,255000.0,3,1.0,1250,10094,1.0,0,0,4,6,1250,0,1927,0,98045,47.4987,-121.781,1300,10094,"47.4987,-121.781",296156241,150,East 6th Street,,,King County,Washington,98045,39.20824150338864,439721.9589041096,399500.0,331500.0,76500.0,10,10,2014Q4,2014,2014-40,439000.0
11485,5547500070,2014-07-24,216000.0,3,1.75,1580,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,"47.3819,-122.09",231209053,18816,Southeast 245th Court,,,King County,Washington,98042,31.478399743520953,311748.1575091575,292000.0,280800.0,64800.0,24,7,2014Q3,2014,2014-29,450000.0
11497,1546600565,2014-10-02,705000.0,6,2.75,2830,10579,1.0,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060,10745,"47.636,-122.171",296073878,12662,Northeast 29th Street,,Bellevue,King County,Washington,98005,6.634298863780177,810164.875,765475.0,916500.0,211500.0,2,10,2014Q4,2014,2014-39,439000.0
11501,6431000196,2014-06-04,519000.0,2,1.0,830,2820,1.0,0,0,4,7,830,0,1920,0,98103,47.68899999999999,-122.34700000000001,1460,3150,"47.68899999999999,-122.34700000000001",156188998,8216,Linden Avenue North,,Seattle,King County,Washington,98103,8.47394569716066,584334.4991652755,550000.0,674700.0,155700.0,4,6,2014Q2,2014,2014-22,465000.0
11511,7871500685,2014-07-08,613000.0,2,2.0,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.37100000000001,2160,4000,"47.6402,-122.37100000000001",158180310,2425,Westview Drive West,Interbay,Seattle,King County,Washington,98119,8.372764379825853,849448.0163043478,744975.0,796900.0,183900.0,8,7,2014Q3,2014,2014-27,450000.0
11513,6072300800,2015-05-05,595000.0,4,1.75,2510,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.17200000000001,2510,8931,"47.5569,-122.17200000000001",296092581,12589,Southeast 51st Street,,Bellevue,King County,Washington,98006,11.402022129293636,856565.3040816326,760000.0,773500.0,178500.0,5,5,2015Q2,2015,2015-18,475000.0
11517,6751100125,2014-08-25,472000.0,3,1.5,1740,9038,1.0,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.13600000000001,1390,9770,"47.5897,-122.13600000000001",296116893,15319,Southeast 23rd Street,,Bellevue,King County,Washington,98007,10.8508170665972,618189.3309352518,555000.0,613600.0,141600.0,25,8,2014Q3,2014,2014-34,450000.0
11522,4038000055,2014-08-12,425000.0,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.12299999999999,1510,9000,"47.6131,-122.12299999999999",296028927,16250,Northeast 3rd Place,,Bellevue,King County,Washington,98008,10.667752889016063,645507.3780918728,545000.0,552500.0,127500.0,12,8,2014Q3,2014,2014-32,450000.0
11523,4338800685,2014-08-19,299999.0,4,2.0,1640,7200,1.0,0,0,5,6,820,820,1944,0,98166,47.4791,-122.34700000000001,1640,8200,"47.4791,-122.34700000000001",235983237,13730,10th Avenue Southwest,,,King County,Washington,98166,19.156617258534478,465515.548,390000.0,389998.7,89999.70000000001,19,8,2014Q3,2014,2014-33,450000.0
11524,2215901230,2015-05-07,254000.0,3,2.0,1470,7694,1.0,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580,7480,"47.3539,-122.054",219656785,27700,215th Place Southeast,Eastwood Forest,,King County,Washington,98038,35.4412259190197,367144.8532423208,342250.0,330200.0,76200.0,7,5,2015Q2,2015,2015-18,475000.0
11525,2730000270,2015-02-12,178500.0,3,1.0,900,10511,1.0,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460,10643,"47.2883,-122.272",234703836,4831,South 349th Street,,,King County,Washington,98001,39.21720994490302,281383.6536312849,260000.0,232050.0,53550.0,12,2,2015Q1,2015,2015-06,440000.0
11527,5100403754,2014-09-11,420000.0,3,1.0,1440,5623,1.0,0,0,4,6,720,720,1922,0,98115,47.696000000000005,-122.319,1280,5623,"47.696000000000005,-122.319",155736863,828,Northeast 92nd Street,,Seattle,King County,Washington,98115,7.588105817715667,618890.6579861111,564750.0,546000.0,126000.0,11,9,2014Q3,2014,2014-36,450000.0
11534,1796200140,2015-03-09,270000.0,3,1.75,2840,9800,1.0,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,1650,9590,"47.3516,-122.119",232302801,16624,Southeast 279th Place,,,King County,Washington,98042,33.84857646446565,311748.1575091575,292000.0,351000.0,81000.0,9,3,2015Q1,2015,2015-10,440000.0
11541,3818700016,2014-10-07,434000.0,3,1.75,1660,8301,1.0,0,0,5,7,1660,0,1955,0,98028,47.7647,-122.26299999999999,1660,9489,"47.7647,-122.26299999999999",250630849,6133,Northeast 188th Place,,,King County,Washington,98028,13.77070119225719,461823.93617021275,442500.0,564200.0,130200.0,7,10,2014Q4,2014,2014-40,439000.0
11546,2824059128,2014-10-09,510000.0,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.17200000000001,2120,6462,"47.5421,-122.17200000000001",296052588,6699,127th Place Southeast,,Bellevue,King County,Washington,98006,12.785264099851823,856565.3040816326,760000.0,663000.0,153000.0,9,10,2014Q4,2014,2014-40,439000.0
11551,3860900111,2014-12-02,695000.0,5,1.75,1790,9335,2.0,0,0,5,8,1790,0,1952,0,98004,47.5945,-122.20100000000001,1840,9612,"47.5945,-122.20100000000001",296140467,1880,104th Avenue Southeast,,Bellevue,King County,Washington,98004,6.757431567824414,1354599.634920635,1150000.0,903500.0,208500.0,2,12,2014Q4,2014,2014-48,439000.0
11558,2203500140,2014-08-01,320000.0,4,1.5,1100,11824,1.0,0,0,4,7,1100,0,1954,0,98006,47.5704,-122.141,1380,11796,"47.5704,-122.141",75013946,,150th Avenue Southeast,,Bellevue,King County,Washington,98006,11.832927104323824,856565.3040816326,760000.0,416000.0,96000.0,1,8,2014Q3,2014,2014-30,450000.0
11559,9353301070,2015-05-08,342500.0,5,2.25,2100,10726,1.0,0,0,4,7,1050,1050,1963,0,98059,47.4922,-122.134,2100,10726,"47.4922,-122.134",231093198,12266,155th Avenue Southeast,Willowbrook,,King County,Washington,98059,19.01683580385111,494370.18279569893,435000.0,445250.0,102750.0,8,5,2015Q2,2015,2015-18,475000.0
11569,3622059157,2014-10-09,205000.0,4,1.75,1850,65340,1.5,0,0,4,7,1850,0,1972,0,98042,47.3468,-122.11,1750,40946,"47.3468,-122.11",231248998,17427,Southeast Covington-Sawyer Road,,,King County,Washington,98042,34.56971828660376,311748.1575091575,292000.0,266500.0,61500.0,9,10,2014Q4,2014,2014-40,439000.0
11582,3888100030,2014-07-14,410000.0,3,2.0,1270,10227,1.0,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.16799999999999,1470,9750,"47.6876,-122.16799999999999",180445922,9709,130th Avenue Northeast,,,King County,Washington,98033,8.58375088060573,803809.3596287703,678000.0,533000.0,123000.0,14,7,2014Q3,2014,2014-28,450000.0
11584,8731982470,2014-07-15,245000.0,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023,47.3191,-122.385,1980,8000,"47.3191,-122.385",230956565,31510,41st Avenue Southwest,Twin Lakes,,King County,Washington,98023,37.00761221699268,287419.9512195122,268750.0,318500.0,73500.0,15,7,2014Q3,2014,2014-28,450000.0
11594,5602000105,2014-07-21,265000.0,3,1.5,1560,10489,1.0,0,0,5,7,1560,0,1961,0,98022,47.2048,-121.999,1400,10489,"47.2048,-121.999",233264403,1456,Harding Street,,,King County,Washington,98022,52.29386040483951,315709.30341880344,279500.0,344500.0,79500.0,21,7,2014Q3,2014,2014-29,450000.0
11595,3585220340,2014-08-11,402000.0,4,1.75,1640,10500,1.0,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,"47.6933,-122.116",218418002,10415,168th Avenue Northeast,Education Hill,,King County,Washington,98052,12.20817416650778,645894.7565674256,615000.0,522600.0,120600.0,11,8,2014Q3,2014,2014-32,450000.0
11600,6821101275,2014-08-21,478000.0,2,1.75,1960,6000,1.0,0,0,4,7,980,980,1904,0,98199,47.6531,-122.40100000000001,1650,6000,"47.6531,-122.40100000000001",155460526,3629,34th Avenue West,Magnolia Village,Seattle,King County,Washington,98199,10.705280448338799,791579.7341772151,687400.0,621400.0,143400.0,21,8,2014Q3,2014,2014-33,450000.0
11608,6071400710,2015-04-29,648000.0,3,1.75,1610,10229,1.0,0,0,5,8,1610,0,1961,0,98006,47.553000000000004,-122.17399999999999,2270,8800,"47.553000000000004,-122.17399999999999",296114612,5586,125th Avenue Southeast,,Bellevue,King County,Washington,98006,11.67720295836001,856565.3040816326,760000.0,842400.0,194400.0,29,4,2015Q2,2015,2015-17,475000.0
11611,6071000310,2015-01-28,622000.0,4,1.75,3020,10714,1.0,0,0,5,8,1510,1510,1958,0,98006,47.56,-122.181,2230,14400,"47.56,-122.181",296099572,11832,Southeast 49th Place,,Bellevue,King County,Washington,98006,10.738283224592651,856565.3040816326,760000.0,808600.0,186600.0,28,1,2015Q1,2015,2015-04,440000.0
11613,369000045,2014-10-10,617000.0,3,2.5,1880,5500,2.0,0,0,4,7,1880,0,1947,2007,98199,47.657,-122.39299999999999,1230,5500,"47.657,-122.39299999999999",156127374,2803,West Elmore Place,Lawton Park,Seattle,King County,Washington,98199,10.178088878420505,791579.7341772151,687400.0,802100.0,185100.0,10,10,2014Q4,2014,2014-40,439000.0
11619,8731730710,2014-07-28,215000.0,3,1.0,1180,9000,1.0,0,0,4,7,1180,0,1970,0,98031,47.39,-122.166,1290,8316,"47.39,-122.166",229917541,13119,Southeast 236th Place,Meridian Forest,,King County,Washington,98031,28.762530089672328,300325.0184501845,288000.0,279500.0,64500.0,28,7,2014Q3,2014,2014-30,450000.0
11621,3298700012,2015-03-20,295000.0,2,1.0,720,4125,1.0,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100,"47.5245,-122.354",158571881,8809,15th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106,14.76411461399113,318349.62613981764,313500.0,383500.0,88500.0,20,3,2015Q1,2015,2015-11,440000.0
11625,2481200140,2014-10-15,330000.0,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,0,98024,47.5695,-121.902,1160,9675,"47.5695,-121.902",206244565,,,,,King County,Washington,98024,27.93499644833862,588748.9873417722,465000.0,429000.0,99000.0,15,10,2014Q4,2014,2014-41,439000.0
11629,3876000710,2014-12-18,405000.0,3,2.0,1440,7425,1.0,0,0,4,7,1440,0,1965,0,98034,47.7243,-122.185,1800,8344,"47.7243,-122.185",124686345,,118th Avenue Northeast,,,King County,Washington,98034,10.81350326228479,521148.0810313076,445000.0,526500.0,121500.0,18,12,2014Q4,2014,2014-50,439000.0
11638,1682000160,2015-04-17,206000.0,3,1.0,1320,9239,1.0,0,0,4,7,1320,0,1968,0,98092,47.312,-122.18299999999999,1320,8415,"47.312,-122.18299999999999",232518572,11831,Southeast 323rd Place,,,King County,Washington,98092,37.01644797890504,334921.0626780627,309780.0,267800.0,61800.0,17,4,2015Q2,2015,2015-15,475000.0
11647,1446403305,2014-05-05,206000.0,2,1.0,810,7158,1.0,0,0,5,6,810,0,1944,0,98168,47.4882,-122.325,1090,7158,"47.4882,-122.325",235497336,12807,7th Avenue South,,,King County,Washington,98168,17.679802796373437,241330.80303030304,237000.0,267800.0,61800.0,5,5,2014Q2,2014,2014-18,465000.0
11652,1774000030,2015-03-30,395000.0,6,2.25,2950,11200,1.0,0,0,4,7,1700,1250,1970,0,98072,47.7476,-122.087,1790,11200,"47.7476,-122.087",296116020,18874,Northeast 165th Street,,,King County,Washington,98072,17.521746751892845,569851.6948529412,514500.0,513500.0,118500.0,30,3,2015Q1,2015,2015-13,440000.0
11659,7905200310,2014-07-29,545000.0,4,1.75,1910,6731,1.0,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391,1780,6350,"47.5693,-122.391",159038182,3831,46th Avenue Southwest,,Seattle,King County,Washington,98116,12.685507967902863,619119.3799392097,565500.0,708500.0,163500.0,29,7,2014Q3,2014,2014-30,450000.0
11663,2892700041,2014-07-14,168000.0,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,"47.4499,-122.189",66545695,17013,114th Avenue Southeast,,,King County,Washington,98055,21.88116786479991,303985.5576923077,293500.0,218400.0,50400.0,14,7,2014Q3,2014,2014-28,450000.0
11668,2025700200,2015-02-20,265000.0,3,1.75,1450,5858,1.0,0,0,4,7,1450,0,1991,0,98038,47.3482,-122.037,1520,6573,"47.3482,-122.037",220516926,22904,Southeast 283rd Street,Diamond Hills,,King County,Washington,98038,36.57841444403246,367144.8532423208,342250.0,344500.0,79500.0,20,2,2015Q1,2015,2015-07,440000.0
11669,1775801090,2014-05-30,465000.0,4,2.25,1820,20349,1.0,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800,"47.7415,-122.096",296137916,18190,Northeast 156th Street,,,King County,Washington,98072,16.56735941202775,569851.6948529412,514500.0,604500.0,139500.0,30,5,2014Q2,2014,2014-21,465000.0
11671,1823049046,2014-08-06,240000.0,2,1.5,1670,9880,1.0,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807,"47.4864,-122.348",225629150,1031,Southwest 130th Street,Inglesea,,King County,Washington,98146,18.42328709669335,360914.4946619217,309000.0,312000.0,72000.0,6,8,2014Q3,2014,2014-31,450000.0
11672,7227801580,2014-09-17,232000.0,4,2.0,1440,5911,1.0,0,0,5,5,1440,0,1943,0,98056,47.5072,-122.181,1500,11089,"47.5072,-122.181",232324280,2821,Northeast 16th Street,,,King County,Washington,98056,15.981932116630132,421449.4133663366,380000.0,301600.0,69600.0,17,9,2014Q3,2014,2014-37,450000.0
11676,8651411420,2015-03-05,218000.0,3,1.5,1140,4875,1.0,0,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070,"47.3684,-122.08",230968311,19509,Southeast 261st Street,,,King County,Washington,98042,33.15578586850227,311748.1575091575,292000.0,283400.0,65400.0,5,3,2015Q1,2015,2015-09,440000.0
11686,6882510060,2014-08-25,365000.0,4,2.5,1800,5070,1.0,0,0,5,7,1080,720,1979,0,98118,47.5303,-122.28,1870,5365,"47.5303,-122.28",148471969,4226,South Elmgrove Street,,Seattle,King County,Washington,98118,12.394375455407616,417314.8915662651,366175.0,474500.0,109500.0,25,8,2014Q3,2014,2014-34,450000.0
11689,6145601819,2014-09-12,278750.0,2,2.0,800,5765,1.0,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,"47.7024,-122.346",20153338,934,North 101st Street,,Seattle,King County,Washington,98133,9.433066407397378,385534.63636363635,372750.0,362375.0,83625.0,12,9,2014Q3,2014,2014-36,450000.0
11690,3447000030,2015-04-01,510000.0,3,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.12700000000001,2690,12650,"47.5718,-122.12700000000001",296045344,15928,Southeast 41st Place,,Bellevue,King County,Washington,98006,12.54237821439917,856565.3040816326,760000.0,663000.0,153000.0,1,4,2015Q2,2015,2015-13,475000.0
11695,1446401550,2015-02-06,225000.0,3,1.0,660,6600,1.0,0,0,4,5,660,0,1940,0,98168,47.4842,-122.33,1320,6600,"47.4842,-122.33",235413616,13217,3rd Avenue South,,,King County,Washington,98168,18.21318541532002,241330.80303030304,237000.0,292500.0,67500.0,6,2,2015Q1,2015,2015-05,440000.0
11698,2206500550,2014-11-17,375000.0,3,1.0,1040,9800,1.0,0,0,4,7,1040,0,1955,0,98006,47.5765,-122.155,1280,8880,"47.5765,-122.155",296006418,3754,138th Place Southeast,,Bellevue,King County,Washington,98006,10.598622098581767,856565.3040816326,760000.0,487500.0,112500.0,17,11,2014Q4,2014,2014-46,439000.0
11699,2112700370,2014-08-13,199400.0,2,1.0,880,4000,1.0,0,0,4,6,880,0,1916,0,98106,47.5331,-122.352,1430,4000,"47.5331,-122.352",160211947,7737,13th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106,13.85731651944258,318349.62613981764,313500.0,259220.0,59820.0,13,8,2014Q3,2014,2014-32,450000.0
11703,3992700326,2014-08-22,380000.0,3,1.0,1380,5400,1.0,0,0,4,7,1380,0,1954,0,98125,47.7134,-122.288,1190,6075,"47.7134,-122.288",160155979,11559,38th Avenue Northeast,,Seattle,King County,Washington,98125,8.345879150355666,469833.24875621893,425000.0,494000.0,114000.0,22,8,2014Q3,2014,2014-33,450000.0
11706,3977630270,2014-11-13,206990.0,3,1.0,1330,9620,1.0,0,0,5,6,1330,0,1976,0,98092,47.3174,-122.12700000000001,1300,10360,"47.3174,-122.12700000000001",231459402,31705,161st Place Southeast,,,King County,Washington,98092,37.31756497326997,334921.0626780627,309780.0,269087.0,62097.0,13,11,2014Q4,2014,2014-45,439000.0
11710,2759500105,2014-07-30,419000.0,3,1.5,1500,8272,1.0,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270,"47.7741,-122.38",296000989,19990,18th Avenue Northwest,,,King County,Washington,98177,17.35108738675723,676800.2952755905,557000.0,544700.0,125700.0,30,7,2014Q3,2014,2014-30,450000.0
11715,6061400160,2014-09-18,330000.0,4,2.25,1790,9920,1.0,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648,"47.5126,-122.149",231270609,5215,Northeast 24th Street,,,King County,Washington,98059,16.4884498720088,494370.18279569893,435000.0,429000.0,99000.0,18,9,2014Q3,2014,2014-37,450000.0
11723,1568100060,2014-09-10,355000.0,3,1.0,1180,7573,1.0,0,0,4,7,1180,0,1977,0,98155,47.7372,-122.294,1320,7573,"47.7372,-122.294",296037533,3198,Northeast 149th Street,,,King County,Washington,98155,11.021308837976997,422794.47963800904,374000.0,461500.0,106500.0,10,9,2014Q3,2014,2014-36,450000.0
11727,5127000810,2014-05-14,305495.0,3,1.75,2110,10200,2.0,0,0,4,7,2110,0,1966,0,98059,47.4744,-122.154,1800,10200,"47.4744,-122.154",233147933,14244,140th Avenue Southeast,,,King County,Washington,98059,20.126468615128108,494370.18279569893,435000.0,397143.5,91648.5,14,5,2014Q2,2014,2014-19,465000.0
11728,2011400520,2014-06-19,240000.0,4,2.0,1790,14690,1.0,0,1,4,7,1670,120,1960,0,98198,47.3965,-122.321,2440,10664,"47.3965,-122.321",232101055,1005,South 229th Place,Central Des Moines,,King County,Washington,98198,27.567000551494836,302925.9527272727,265000.0,312000.0,72000.0,19,6,2014Q2,2014,2014-24,465000.0
